ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
89706,Carl Townsend Osburn,M,35,180,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Silver
89706,Carl Townsend Osburn,M,39,180,NA,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",Silver
89707,Ruth Irene Osburn,F,20,170,59,United States,USA,1932 Summer,1932,Summer,Los Angeles,Track and Field,Track and Field Women's Discus Throw,Silver
89712,Markus Tobias Oscarsson,M,23,184,86,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
133556,Team Nigeria,F,NA,NA,NA,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Women's 4 x 400 metres Relay,Silver
89755,Ivan Joseph Martin Osiier,M,23,170,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",Silver
89830,Nils Holger stensson,M,29,NA,NA,Sweden,SWE,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Silver
89847,Oscar Paul Osthoff,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Silver
89894,Inna Volodymyrivna Osypenko-Radomska,F,29,166,63,Ukraine,UKR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Silver
89894,Inna Volodymyrivna Osypenko-Radomska,F,29,166,63,Ukraine,UKR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
89896,Ingvild Flugstad stberg,F,23,165,NA,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,Silver
89899,Knut stby,M,25,NA,NA,Norway,NOR,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver
89902,sten stensen,M,33,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Silver
89902,sten stensen,M,41,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Silver
89902,sten stensen,M,41,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",Silver
89913,Ole stmo,M,33,NA,NA,Norway,NOR,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Silver
89913,Ole stmo,M,33,NA,NA,Norway,NOR,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",Silver
89922,Akira Ota,M,27,180,95,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
89922,Akira Ota,M,31,180,95,Japan,JPN,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
89927,Shinobu Ota,M,22,165,65,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
89932,Yuki Ota,M,22,171,69,Japan,JPN,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Foil, Individual",Silver
89970,Otryadyn Gndegmaa,F,30,168,63,Mongolia,MGL,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
89998,Anne Ottenbrite (-Muylaert),F,18,175,60,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,Silver
90003,Lasse Ingier Ottesen,M,19,182,68,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
90007,Merlene Joyce Ottey-Page,F,36,175,62,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Women's 100 metres,Silver
90007,Merlene Joyce Ottey-Page,F,36,175,62,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Women's 200 metres,Silver
90010,"David Charles ""Dave"" Ottley",M,28,186,95,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Track and Field,Track and Field Men's Javelin Throw,Silver
90013,Bjrn Otto,M,34,191,90,Germany,GER,2012 Summer,2012,Summer,London,Track and Field,Track and Field Men's Pole Vault,Silver
90025,Werner Otto,M,24,179,83,East Germany,GDR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Silver
90122,Sofiane Oumiha,M,21,174,60,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,Silver
90133,Sarah Ourahmoune,F,34,158,51,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Silver
90143,Sarah Anne Outhwaite-Tait,F,29,180,70,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Silver
90144,Nathan Outteridge,M,30,179,75,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Silver
90156,Olena Anatolivna Ovcharova-Krasovska,F,27,176,62,Ukraine,UKR,2004 Summer,2004,Summer,"Athens,GR",Track and Field,Track and Field Women's 100 metres Hurdles,Silver
90201,Oleg Vladimirovich Ovsyannikov,M,28,184,75,Russia-2,RUS,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
90202,Dimitrij Ovtcharov,M,19,186,78,Germany,GER,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,Silver
90212,"Edward ""Eddie"" Owen",M,21,170,61,Great Britain,GBR,1908 Summer,1908,Summer,London,Track and Field,Track and Field Men's 5 mile,Silver
90317,Norbert Wojciech Ozimek,M,27,180,81.5,Poland,POL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
90324,Sibel zkan,F,20,155,48,Turkey,TUR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Flyweight,Silver
90400,Antonio Pacenza,M,24,NA,NA,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,Silver
90442,Joe Pack,M,23,175,84,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Aerials,Silver
90449,Ann Elizabeth Packer (-Brightwell),F,22,169,57,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Track and Field,Track and Field Women's 400 metres,Silver
90453,Charles Bnoni Louis Pacme,M,25,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
90466,"Charles William ""Charley"" Paddock",M,19,172,75,United States,USA,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's 200 metres,Silver
90466,"Charles William ""Charley"" Paddock",M,23,172,75,United States,USA,1924 Summer,1924,Summer,Paris,Track and Field,Track and Field Men's 200 metres,Silver
90469,Nataliya Fyodorovna Paderina (Akhmertdinova-),F,32,160,56,Russia,RUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver
90474,Walter Gell Padgett,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Silver
90546,Bryony Kate Frances Page,F,25,172,60,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Women's Individual,Silver
22110,Marion Janice Coakes (-Mould),F,21,165,60,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver
90602,"Jeffrey ""Jeff"" Pain",M,35,190,90,Canada,CAN,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Men's Skeleton,Silver
90607,Sumner Paine,M,27,NA,NA,United States,USA,1896 Summer,1896,Summer,"Athens,GR",Shooting,"Shooting Men's Military Pistol, 25 metres",Silver
90616,Ludwig Paischer,M,26,170,60,Austria,AUT,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,Silver
90637,Marc Pajot,M,18,183,74,France,FRA,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
90638,Yves Pajot,M,20,182,73,France,FRA,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
90671,Yuliya Vladimirovna Pakhalina,F,26,155,47,Russia,RUS,2004 Summer,2004,Summer,"Athens,GR",Diving,Diving Women's Synchronized Springboard,Silver
90671,Yuliya Vladimirovna Pakhalina,F,30,155,47,Russia,RUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Springboard,Silver
90671,Yuliya Vladimirovna Pakhalina,F,30,155,47,Russia,RUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Springboard,Silver
90745,"Anders Gustaf Paulus ""Paul"" Paln",M,31,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres",Silver
923,Team Nigeria,M,NA,NA,NA,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Track and Field,Track and Field Men's 4 x 100 metres Relay,Silver
90784,Diana Boneva Paliyska,F,22,173,66,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
90841,Charles Palmer,M,42,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Trap, Team",Silver
90861,Paul Rory Palmer,M,21,200,95,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,Silver
90986,Zoran Pani,M,26,183,83,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Double Sculls,Silver
91035,Aleksandr Vasilyevich Panfilov,M,19,175,75,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
91040,Pang Qing,F,30,160,46,China-2,CHN,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Silver
91123,Georgy Mikhaylovich Panteleymonov,M,28,NA,NA,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",Silver
91161,Aleksandr Eduardovich Panzhinsky,M,20,184,78,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,Silver
91275,Ulrich Papke,M,30,193,95,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
91283,Lszl Papp,M,23,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
91344,Svetlana Vyacheslavovna Paramygina,F,28,164,60,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
91355,Panagiotis Paraskevopoulos,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,"Athens,GR",Track and Field,Track and Field Men's Discus Throw,Silver
91430,Angelo Parisi,M,27,185,110,France,FRA,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Open Class,Silver
91430,Angelo Parisi,M,31,185,110,France,FRA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Heavyweight,Silver
91499,Park Gyeong-Mo,M,32,185,76,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,Silver
91528,Park Jang-Sun,M,20,171,73,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
91528,Park Jang-Sun,M,28,171,73,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
91558,Park Ju-Bong,M,31,182,68,South Korea-2,KOR,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mixed Doubles,Silver
91596,Park Seong-Hyeon,F,25,170,72,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,Silver
91600,Park Seong-Su,M,18,180,69,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,Silver
91620,Park Tae-Hwan,M,18,183,73,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,Silver
91620,Park Tae-Hwan,M,22,183,73,South Korea,KOR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Silver
91620,Park Tae-Hwan,M,22,183,73,South Korea,KOR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Silver
91641,James Cecil Parke,M,26,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Silver
91655,George Richard Parker,M,NA,183,81,Australia,AUS,1920 Summer,1920,Summer,Antwerpen,Track and Field,"Track and Field Men's 3,000 metres Walk",Silver
91695,Terence Michael Parkin,M,20,185,82,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,Silver
91696,Sheila Hilary Parkin-Sherwood,F,22,168,61,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Track and Field,Track and Field Women's Long Jump,Silver
91705,"Lauri Rikhard ""Lassi"" Parkkinen",M,30,178,72,Finland,FIN,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
91723,Andr Joseph Parmentier,M,43,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Silver
91734,Edward Louis Parnell,M,36,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",Silver
91740,Nicolas Achille Paroche,M,32,170,NA,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
91740,Nicolas Achille Paroche,M,32,170,NA,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
91740,Nicolas Achille Paroche,M,52,170,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Silver
91760,Derek Parra,M,31,162,64,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
91795,Lea Ann Parsley,F,33,175,66,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton Women's Skeleton,Silver
91796,Ebbe Vestermann Parsner,M,26,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,Silver
91797,Anja Sofia Tess Prson,F,20,170,81,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
91828,Jnos Parti,M,19,182,83,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
91828,Jnos Parti,M,24,182,83,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Silver
91841,Artur Jerzy Partyka,M,26,193,71,Poland,POL,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Men's High Jump,Silver
91852,"Katri Vellamo ""Kaisa"" Parviainen",F,33,164,54,Finland,FIN,1948 Summer,1948,Summer,London,Track and Field,Track and Field Women's Javelin Throw,Silver
91871,Frank Paschek,M,24,183,72,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Track and Field,Track and Field Men's Long Jump,Silver
91880,Carolina Pascual Garca,F,16,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Silver
91887,Mariya Valeryevna Paseka,F,21,161,48,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,Silver
91977,Aneta Pastuszka-Konieczna,F,30,168,73,Poland,POL,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
92037,Luke Patience,M,25,167,59,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,Silver
92104,Carly Rae Patterson (-Caldwell),F,16,152,44,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Gymnastics,Gymnastics Women's Balance Beam,Silver
92131,Rodney Stuart Pattisson,M,32,175,70,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
92142,Ivan Patzaichin,M,22,176,79,Romania,ROU,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
92142,Ivan Patzaichin,M,30,176,79,Romania,ROU,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
92142,Ivan Patzaichin,M,34,176,79,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
92189,Srgio Miguel Moreira Paulinho,M,24,172,66,Portugal,POR,2004 Summer,2004,Summer,"Athens,GR",Cycling,"Cycling Men's Road Race, Individual",Silver
92214,Bjrn Andreas Paulson,M,25,NA,NA,Norway,NOR,1948 Summer,1948,Summer,London,Track and Field,Track and Field Men's High Jump,Silver
92215,Brandon Douglas Paulson,M,22,162,52,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver
92232,Charles Paumier du Vergier,M,NA,NA,NA,Belgium,BEL,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
92244,Erik Pausin,M,15,NA,NA,Austria-1,AUT,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,Silver
92245,Ilse Pausin (-Ulrich),F,16,NA,NA,Austria-1,AUT,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,Silver
92301,Pavlos Pavlidis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,"Athens,GR",Shooting,"Shooting Men's Military Rifle, 200 metres",Silver
92311,Aleksandr Valeryevich Pavlov,M,23,154,57,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver
92373,Eva Pawlik (-Seeliger),F,20,NA,NA,Austria,AUT,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Silver
92383,Janusz Pawowski,M,29,165,65,Poland,POL,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,Silver
92384,Jerzy Wadysaw Pawowski,M,24,174,74,Poland,POL,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Individual",Silver
92406,David Thorn Payne,M,26,183,79,United States,USA,2008 Summer,2008,Summer,Beijing,Track and Field,Track and Field Men's 110 metres Hurdles,Silver
92413,Keri-Anne Payne (-Carry),F,20,177,66,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,Silver
92509,"Joseph Bernard ""Joe"" Pearman",M,27,188,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's 10 kilometres Walk,Silver
92564,Svetlana Vladimirovna Pechorskaya (Davydova-),F,23,158,52,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 15 kilometres,Silver
92566,Claudia Pechstein,F,25,166,61,Germany,GER,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
92566,Claudia Pechstein,F,33,166,61,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
92573,Ji Pecka,M,31,NA,NA,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Silver
92604,Anders Otto Pedersen,M,20,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Flyweight,Silver
92618,Christinna Pedersen,F,30,178,68,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,Silver
92674,"Susan Jane ""Sue"" Pedersen (-Pankey)",F,14,175,70,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,Silver
92674,"Susan Jane ""Sue"" Pedersen (-Pankey)",F,14,175,70,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Individual Medley,Silver
92691,Jos Pedraza Ziga,M,31,174,66,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Track and Field,Track and Field Men's 20 kilometres Walk,Silver
92721,Ian R. Peel,M,42,180,88,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,Silver
92724,"Leopoldus Eduardus Theoduris ""Leo"" Peelen",M,20,195,85,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's Points Race,Silver
92760,Arnd Peiffer,M,26,185,80,Germany,GER,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
92771,Aaron Wells Peirsol,M,17,191,91,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,Silver
92771,Aaron Wells Peirsol,M,25,191,91,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Backstroke,Silver
92820,Perrine Marie Pelen (-Mazzega),F,23,168,56,France,FRA,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
92823,Larisa Aleksandrovna Peleshenko (Agapova-),F,36,185,102,Russia,RUS,2000 Summer,2000,Summer,Sydney,Track and Field,Track and Field Women's Shot Put,Silver
92849,Istvn Pelle,M,25,NA,NA,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,Silver
92849,Istvn Pelle,M,25,NA,NA,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,Silver
92854,Federica Pellegrini,F,16,177,65,Italy,ITA,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Women's 200 metres Freestyle,Silver
92881,Giovanni Pellielo,M,34,173,93,Italy,ITA,2004 Summer,2004,Summer,"Athens,GR",Shooting,Shooting Men's Trap,Silver
92881,Giovanni Pellielo,M,38,173,93,Italy,ITA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,Silver
92881,Giovanni Pellielo,M,46,173,93,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,Silver
92883,Onni Wilhelm Pellinen,M,33,NA,NA,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
92918,Urho Pellervo Peltonen,M,27,178,73,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's Javelin Throw,Silver
